id,twitter_query,followers_count,statuses_count,favourites_count,name,listed_count,friends_count,cluster,messages_sent,messages_received,out_degree,in_degree,degree,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg
tresorwaby,BTC,5,130,44,Tresor Waby,0,63,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6544155478477478,0.22188987582921982,5.928271770477295
tudivaconsentid,LINK,0,0,0,Francheska Michel Fleur (+21),0,0,cluster_4,,,,,,,,,,
twdlzasrhyfbu4q,LINK,0,0,0,혁명가(오깨비),0,0,cluster_4,,,,,,,,,,
usarugby,LINK,0,0,0,USA Rugby,0,0,cluster_4,,,,,,,,,,
user_fecebook,BTC,65,100,14,Pengguna Facebook,0,113,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217
vanillaopinions,SOL,0,0,0,v.o.,0,0,cluster_4,,,,,,,,,,
vechainhodler,ETH,2423,25832,85618,VechainHodler Ⓥ $VET 🚀🌔,0,75,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.999116063117981,0.35418593883514404,6.740923881530762
w0mbatnft,ETH,0,0,0,w0mbat 🆙,0,0,cluster_4,,,,,,,,,,
wanchain_org,LINK,0,0,0,Wanchain,0,0,cluster_4,,,,,,,,,,
watchesjess,LINK,0,0,0,🔺 Just Jessy 🔻,0,0,cluster_4,,,,,,,,,,
wickdlol,ETH,0,0,0,Wickd,0,0,cluster_4,,,,,,,,,,
willtrem7,LINK,0,0,0,will rs! 🚗,0,0,cluster_4,,,,,,,,,,
xylrxythmthylyn,BTC,10,1933,561,rhyzk,0,847,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.49618011713027954,0.16077148914337158,5.012628078460693
ynsvn,BTC,66,89047,9608,💛 = เรารักทุเรียน,0,575,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8213295340538025,0.1548573523759842,6.259416103363037
z3rxes,ETH,1,4,22,Zee Xerxes,0,4,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.15857218205928802,0.22884060442447662,4.557896614074707
ali_parsbaz_369,BTC,0,181,165,Ali,0,73,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3335876166820526,0.2764809727668762,10.78995418548584
anhkim27307027,ETH,126,38,36,anh kim,0,125,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7556269764900208,0.14087827503681183,6.415091514587402
bangshiettt,LINK,0,0,0,Kosong,0,0,cluster_4,,,,,,,,,,
baraniali,ETH,0,0,0,Ali Barani,0,0,cluster_4,,,,,,,,,,
baturroinvestor,BTC,13,99,73,Baturro Investor,0,150,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6274593472480774,0.27584055066108704,5.8495588302612305
beanoofficial,LINK,0,0,0,Beano,0,0,cluster_4,,,,,,,,,,
bitcoin_cz_musk,SHIB,0,0,0,BitCoin_CZ_MUSK,0,0,cluster_4,,,,,,,,,,
cakra61__,BTC,153,85,15,🍀 Cakra Mahardika 🍀,0,99,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
callmemude,BTC,40,3659,2189,Mustika Dewi Panjaitan,1,1505,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.2670370042324066,0.14229454100131989,5.554157257080078
campasquarelli_,LINK,0,0,0,𝗀𝖾𝗇 🦖 // dos extraños ✨,0,0,cluster_4,,,,,,,,,,
catchygirlsnft,DOGE,0,0,0,CatchyGirlsNFT,0,0,cluster_4,,,,,,,,,,
cloud9jerry,BTC,5203,12425,57847,Internet gangster,0,5318,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.005305467173457146,0.39873528480529785,6.916674613952637
cpt312,BTC,1,1,198,_cpt.3_,0,18,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4864864945411682,0.027027027681469917,13.200325012207031
cryptomoko92,ETH,0,0,0,もこ@HEN92 cryptomoko.tez,0,0,cluster_4,,,,,,,,,,
cryptoshute,BTC,269,681,2100,CryptoGoblin 🔺️🐸,2,139,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.41161465644836426,0.28431597352027893,7.10784387588501
cryptoxel1,ETH2,0,0,0,cryptoxel,0,0,cluster_4,,,,,,,,,,
daryazfares,BTC,0,0,0,Daryaz Fares,0,0,cluster_4,,,,,,,,,,
delapuenteeddy,SOL,0,0,0,Eduardo de la Puente Fuentes,0,0,cluster_4,,,,,,,,,,
divergentsimian,BTC,280,32060,52268,Dr. KEITH,1,1571,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5863303542137146,0.2412070482969284,4.5335917472839355
doge_619,DOGE,54,11117,14893,doge619,0,484,cluster_4,13.0,13.0,1.0,1.0,2.0,26.0,0.0,0.6470182583882258,0.1613679608473411,6.287082342001108
draidonhealz,BTC,67,1014,1315,E.R.G,1,468,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.568881630897522,0.1077713817358017,5.59262228012085
eam_og,DOGE,0,0,0,D®eam_©haser_OG👻,0,0,cluster_4,,,,,,,,,,
enu_1001,ETH2,0,0,0,𝐄𝐍𝐔 |እኑ💎 🇪🇹,0,0,cluster_4,,,,,,,,,,
faisal15511,BTC,77,2778,2882,Faisal155,0,150,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.32151561975479126,0.2550199329853058,6.431982040405273
ferasy1,ETH,0,0,0,Crypto Feras,0,0,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.8066309988498688,0.20048008859157562,7.065068960189819
frindly_fire,LINK,0,0,0,Christian,0,0,cluster_4,,,,,,,,,,
frncscjeonjk,BTC,133,18013,5846,🎆 cutie 🎆,0,3469,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
g_maker,BTC,0,0,0,Nika,0,0,cluster_4,,,,,,,,,,
gauner35t,BTC,1119,23669,2904,ガウナ,17,4983,cluster_4,5.0,5.0,1.0,1.0,2.0,10.0,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916
gddub,DOGE,0,0,0,Greg Wycliffe,0,0,cluster_4,,,,,,,,,,
genx422,ETH,0,0,0,JeffsGarden,0,0,cluster_4,,,,,,,,,,
gulfmewf,BTC,171,49546,118236,Fit ☀🌻 cemoga big win ^_^,1,1656,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
headzsleepy,SOL,0,0,0,Soleram,0,0,cluster_4,,,,,,,,,,
herbcastigue,BTC,3480,13858,13470,Seguime y te sigo 😎 PERRO DE CAZA (ad honorem),2,3434,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.14439314603805542,0.20180290937423706,8.1846923828125
hsantrkolu11,BTC,11,697,1565,İhsan Türkoğlu,0,26,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.9320090413093567,0.26504039267698926,9.796133677164713
iamwillchileoq,SHIB,0,0,0,WanDoge,0,0,cluster_4,,,,,,,,,,
itsjustsuppi,SOL,0,0,0,. s ᴜ ᴘ ᴘ ɪ,0,0,cluster_4,,,,,,,,,,
jaybeetime,ETH,965,2156,2798,JB.eth,11,823,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.48686519265174866,0.1877523958683014,7.099332332611084
jenonesia,LINK,0,0,0,JENONESIA,0,0,cluster_4,,,,,,,,,,
johnmichaelyu7,BTC,2,3,16,John Michael Yu,0,68,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.045981988310813904,0.19626140594482422,5.9310126304626465
karagozhabib,ETH,0,0,0,Old Elon,0,0,cluster_4,,,,,,,,,,
kazu88006896,BTC,230,1994,7610,波ノラーnalu❣️,10,261,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
kigyouka_06,BTC,31,306,219,学生起業家,1,45,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
kim__sunooo,BTC,57,9479,12883,sunooooo__,0,1118,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.45025238394737244,0.14737039804458618,5.323541164398193
kursatolcer,BTC,4,259,279,Ramazan Kürşat Ölçer,0,38,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9682072401046753,0.29869404435157776,9.477720260620117
law_ninja,BTC,7636,37995,34322,Ramanuj Mukherjee,60,3205,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5882048010826111,0.2599714994430542,6.521079063415527
letsgo_winctyx,BTC,72,28103,16309,Bunda Adhaneyza 😇DESEMBER WISH BIGWIN😇,0,3539,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
lexasgame,ETH,0,0,0,LeXaS,0,0,cluster_4,,,,,,,,,,
locvwksmag939jx,BTC,0,9,63,김남호,0,102,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8548462986946106,0.14669260382652283,6.756665229797363
lucianebeatri11,BTC,4,39,135,Luciane Beatriz Aleixo De Azevedo,0,27,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.27572739124298096,0.2375614047050476,9.250739097595215
m1__eth,ETH,432,30699,27479,m1.js,1,4211,cluster_4,23.0,23.0,6.0,1.0,7.0,46.0,0.0,0.7173482051917485,0.20880875062374843,5.9453393050602505
manoj56212155,BTC,5,8,31,Manoj Yadav,0,95,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
mbnb_official,ETH,0,0,0,Magic BNB Official,0,0,cluster_4,,,,,,,,,,
memosakinaq,SOL,0,0,0,Memo 1.97,0,0,cluster_4,,,,,,,,,,
mert81964555,BTC,1,113,5,Mert,1,23,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.430801123380661,0.14503154158592224,10.369114875793457
miss_fx_trader,BTC,2091,5926,23322,Miss_FX_Trader,5,2461,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
nao70000rr,BTC,40,2130,2037,マガオ(真ん中高め)@元侍組,0,325,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0618492066860199,0.34319278597831726,5.2057204246521
onurc4kir,DOGE,0,0,0,ONUR ÇAKIR,0,0,cluster_4,,,,,,,,,,
orlando81680,BTC,35,202,1070,OhXRP,5,408,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9867290258407593,0.3221776485443115,5.702138900756836
ozgurozturknet,SOL,0,0,0,Özgür ÖZTÜRK,0,0,cluster_4,,,,,,,,,,
premmalav4,BTC,87,5950,5990,Prem Malav,0,128,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,,,
pupu_k_u,BTC,867,10591,21749,♤くっきー㊛♤,13,747,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
realcoingeek,ETH,0,0,0,CoinGeek,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9672520756721497,0.28447282314300537,5.095663070678711
rudrasi69991298,LINK,0,0,0,Rudra Singh Dhananjay,0,0,cluster_4,,,,,,,,,,
samaalive,BTC,356,49443,6245,ซามะ,2,283,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
sanchezziii,SOL,0,0,0,sanchez,0,0,cluster_4,,,,,,,,,,
schuylernina,BTC,4,90,70,Nina Schuyler,1,94,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.018401343375444412,0.39308762550354004,6.9824299812316895
secopd,DOGE,0,0,0,RALLY Coins SECO💎,0,0,cluster_4,0.0,2.0,0.0,1.0,1.0,2.0,-1.0,,,
seldasevinccc,BTC,571,17419,16951,Selda Sevinç,0,357,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.09874225407838821,0.3754849433898926,5.951415538787842
semih30038536,ETH,0,0,0,Semih,0,0,cluster_4,,,,,,,,,,
seyiamakinde,BTC,0,0,0,Seyi Makinde,0,0,cluster_4,,,,,,,,,,
soojikahalva,BTC,137,1665,4794,SoojiKaHalva,2,433,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.2838273048400879,0.11090920865535736,4.146805763244629
splintertm,ETH,0,0,0,SplinterTM,0,0,cluster_4,,,,,,,,,,
stephenastral,LINK,0,0,0,Stephen W. Foster (Astral Rock) New EP 1st Nov '21,0,0,cluster_4,,,,,,,,,,
summerpic,SOL,0,0,0,Summer💖🎶🎈,0,0,cluster_4,,,,,,,,,,
swedishbadman,BTC,77,2554,972,The Swedish BadMan,2,385,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.941375195980072,0.3542864918708801,8.023185729980469
takusu_k,BTC,0,0,0,EIAO.,0,0,cluster_4,,,,,,,,,,
tamahide29,BTC,0,34,12,tamahide29,0,16,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,,,
tcehtcd,LINK,0,0,0,Trinity Centre for Environmental Humanities,0,0,cluster_4,,,,,,,,,,
tiagommarinho1,ETH,0,0,0,tiagommarinho,0,0,cluster_4,,,,,,,,,,
torbair,BTC,15303,5350,4043,Tor Bair 𝕊 🤫,221,581,cluster_4,1.0,2.0,1.0,2.0,3.0,3.0,-0.33,0.45686522126197815,0.2611801028251648,5.311222076416016
trader000098,BTC,14,323,917,Amon,0,160,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6437124609947205,0.14686068892478943,9.83118724822998
treasuremembers,SOL,0,0,0,TREASURE,0,0,cluster_4,,,,,,,,,,
vechainchaz,DOGE,0,0,0,Chaz Ⓥ,0,0,cluster_4,,,,,,,,,,
wsg_gaminghumor,LINK,0,0,0,WSG_GamingRT,0,0,cluster_4,,,,,,,,,,
yaya_bueso,LINK,0,0,0,YaYa,0,0,cluster_4,,,,,,,,,,
a_mormat,SOL,0,0,0,Tony💦🍆,0,0,cluster_4,,,,,,,,,,
autogynamelia,LINK,0,0,0,Battle Angel Amelia,0,0,cluster_4,,,,,,,,,,
badaimdotmp3,ETH,0,0,0,BadAimDotMp3,0,0,cluster_4,,,,,,,,,,
baqyu,BTC,0,0,0,subagyo.ssos,0,0,cluster_4,,,,,,,,,,
behroozparizad7,BTC,1,97,107,behrooz parizad,0,6,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.576677680015564,0.14980021119117737,5.414487838745117
bigwinlhova,BTC,444,23791,5061,"Free tag yes, nyeret no 😠",0,3800,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.45025238394737244,0.14737039804458618,5.323541164398193
candy30283974,BTC,182,5693,1855,Candy,7,2762,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
castleyuan,BTC,131,213,555,Howard Y.,1,647,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9539254307746887,0.2888837158679962,5.966024398803711
cetin91452012,BTC,96,3590,3270,Solana $Cake,0,1356,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7747992873191833,0.2855430841445923,9.55587100982666
cilaysamanc,BTC,0,18,0,Çilay Samancı,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5580641627311707,0.07184530794620514,5.446722507476807
cryptking_ali,ETH,0,0,0,cryptking.eth //BAYC #2619/ a lot of mories,0,0,cluster_4,,,,,,,,,,
cryptohamm,BTC,2103,5048,14750,SIR 24 👻,36,489,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.1258915364742279,0.19192567467689514,6.617318153381348
cryptopyon,BTC,24,371,97,Potatocheese,0,106,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.9286361336708069,0.3379795104265213,5.795669317245483
cryptospells_en,SOL,0,0,0,CryptoSpells / NFT game,0,0,cluster_4,,,,,,,,,,
dani4dali,LINK,0,0,0,"Dana ~ 다나 ~🎴☔ (Med school, semi ia)",0,0,cluster_4,,,,,,,,,,
dayicoki,BTC,0,99,97,Coki Dayi,0,55,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9545707702636719,0.3102417588233948,10.18586540222168
dennis_wk,BTC,6,87,0,Dennis Lee,0,45,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.08640563488006592,0.24356979131698608,5.386863708496094
eberesorochukwu,SOL,0,0,0,Ebere Sorochukwu chukwudubem,0,0,cluster_4,,,,,,,,,,
fiat_2_btc,BTC,0,4,8,S,0,56,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.27670981486638385,0.23029015958309174,6.328373114267985
floki_leashbone,SHIB,0,0,0,Floki Leash bone,0,0,cluster_4,,,,,,,,,,
gallasezer,BTC,4,110,816,Karşıyakalı,0,103,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8939258456230164,0.18045537173748016,10.156396865844727
gfnf__,ETH,0,0,0,GFNF,0,0,cluster_4,,,,,,,,,,
gillv16,BTC,9,1277,1533,Veerraj Gill,0,166,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.33192628622055054,0.08876131474971771,6.276175498962402
gioinvestor,ETH2,0,0,0,Giovanni,0,0,cluster_4,,,,,,,,,,
gom2_animalgo,BTC,0,0,0,GOM2(AnimalGo),0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
hakan_saritas09,BTC,140,10700,9461,Hakan,0,1617,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.801397442817688,0.3640884757041931,9.105535507202148
hanae_531,SOL,0,0,0,はなえ,0,0,cluster_4,,,,,,,,,,
harkynkunmy,BTC,539,56905,8987,KUNMI,12,1149,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.1766008883714676,0.14266608655452728,5.475000381469727
hlkodo,LINK,0,0,0,Vishwatma 🇮🇳,0,0,cluster_4,,,,,,,,,,
hoomanmirzaalii,BTC,21,43,2300,hooman hm,0,204,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
informerfn,LINK,0,0,0,Informer 🎄,0,0,cluster_4,,,,,,,,,,
jesusmorasosa1,BTC,67,3497,18700,Jesus Mora Sosa,1,145,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.17143553495407104,0.18591800332069397,10.181456565856934
jongocervantes,SOL,0,0,0,Jon González,0,0,cluster_4,,,,,,,,,,
josidelv,BTC,93,1909,706,Josidel Online Business Ventures,2,540,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.322304904460907,0.21246804296970367,4.273783206939697
juliapitzer,LINK,0,0,0,Pitzer,0,0,cluster_4,,,,,,,,,,
junqueras,SOL,0,0,0,Oriol Junqueras 🎗️,0,0,cluster_4,,,,,,,,,,
jupitercoy,BTC,27,499,77,Jupiter,0,122,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9201213121414185,0.33036819100379944,5.334906101226807
kj_8_8_8_,BTC,29,161,57,KJ,0,108,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
kriptoacemi1,BTC,2,255,458,kriptoacemi,0,128,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805
lavancau4,BTC,17,49,31,la van cau,0,44,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
linknewsoracle,LINK,0,0,0,Chainlink Community News,0,0,cluster_4,,,,,,,,,,
lopubts,BTC,69,39490,9095,alisarmy,1,5001,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.45025238394737244,0.14737039804458618,5.323541164398193
luckyell1,BTC,39,438,141,alhamdulillah,0,156,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
mahzenbeg,BTC,6,732,9081,Yuzarsif ARAS,0,45,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.528398871421814,0.1598983258008957,8.718541145324707
makyol81,BTC,1,64,83,Melih AKYOL,0,19,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4330874979496002,0.1719394028186798,11.327543258666992
meeredithdiiaz,LINK,0,0,0,Meredith Diaz,0,0,cluster_4,,,,,,,,,,
meteofrugell,SOL,0,0,0,meteofrugell,0,0,cluster_4,,,,,,,,,,
miguelbronzo,LINK,0,0,0,"Miguel, Gentlethem 🏴",0,0,cluster_4,,,,,,,,,,
mremrah07,SOL,0,0,0,Mr.Vendetta,0,0,cluster_4,,,,,,,,,,
nemu_uovou,LINK,0,0,0,𓆩❤︎𓆪,0,0,cluster_4,,,,,,,,,,
nftitties80085,ETH,0,0,0,Crypto Titties NFT,0,0,cluster_4,,,,,,,,,,
nojamsity,SHIB,0,0,0,ChimChim,0,0,cluster_4,,,,,,,,,,
notruelogician,BTC,16,348,680,All Things End,0,144,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
nyknicks,LINK,0,0,0,NEW YORK KNICKS,0,0,cluster_4,,,,,,,,,,
once_uponaline,ETH,1202,5539,9465,OnceUponaLine.eth,9,2242,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7731829285621643,0.15548641979694366,5.254696846008301
paulnuki,LINK,0,0,0,Paul Nuki,0,0,cluster_4,,,,,,,,,,
pinetreescent,BTC,332,18105,17860,anel,1,3139,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
poroeth,ETH,526,1020,1957,Poro,3,886,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.36269429326057434,0.15204060077667236,12.742545127868652
ppphhan,BTC,45,8811,2,เท้าสั้น ❤️,2,64,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
pungkijos,BTC,47,1126,183,Pungki Natasha,0,250,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9201213121414185,0.33036819100379944,5.334906101226807
quadroembranco,LINK,0,0,0,Quadro em Branco,0,0,cluster_4,,,,,,,,,,
queennalix,LINK,0,0,0,Qᵘᵉᵉⁿⁿ ᴬˡⁱˣ 🇧🇪 🦋 online only 🦋,0,0,cluster_4,,,,,,,,,,
ricardo66844393,BTC,228,29677,22365,Ricardo,0,3670,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.12318668514490128,0.19489642977714539,5.594220161437988
rossgra49944075,BTC,175,975,6610,Big Lez,0,375,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.5316353738307953,0.2254660576581955,5.140547752380371
sakusamas,LINK,0,0,0,"mas • lo siento, estoy triste",0,0,cluster_4,,,,,,,,,,
santosa18011732,BTC,13,3370,1598,#BRG,0,1094,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3335876166820526,0.2764809727668762,10.78995418548584
saritaa17_,LINK,0,0,0,naughty🦋,0,0,cluster_4,,,,,,,,,,
shspix1,SOL,0,0,0,Shspix,0,0,cluster_4,,,,,,,,,,
sintoy,BTC,450,8453,1170,Saint2,0,1056,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
skillztemi1,SOL,0,0,0,skillz temi 🎏,0,0,cluster_4,,,,,,,,,,
songj_,LINK,0,0,0,송재아,0,0,cluster_4,,,,,,,,,,
stbpotobejde,DOGE,0,0,0,StB po mně jde,0,0,cluster_4,,,,,,,,,,
sugeng2910,SOL,0,0,0,Sugeng1988,0,0,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.9896842439969381,0.30971164504686993,5.698458830515544
tatumalland,LINK,0,0,0,Tatum Alland OF TOP 0.1%,0,0,cluster_4,,,,,,,,,,
thebitcoinconf,SHIB,0,0,0,Bitcoin 2022,0,0,cluster_4,,,,,,,,,,
thegradlon,BTC,0,0,0,Claude Jegouic,0,0,cluster_4,,,,,,,,,,
thehyyyype,LINK,0,0,0,the hype,0,0,cluster_4,,,,,,,,,,
thesherman_tank,LINK,0,0,0,Sherman Tank NSFW (top 2%),0,0,cluster_4,,,,,,,,,,
thewolfoftezos,ETH2,2205,8022,20639,The Wolf Of Tezos 🌮 (all-in.tez),102,1017,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.11032000494500001,0.25643656651179,6.105929851531982
tokeninfluencer,SHIB,0,0,0,Influencer Token,0,0,cluster_4,,,,,,,,,,
twicuyricuy,SOL,0,0,0,Alejandro Sifuentes,0,0,cluster_4,,,,,,,,,,
vadym_kospin,BTC,162,8946,22756,Vadym,4,534,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6402407884597778,0.12176365405321121,5.558722972869873
valeyellow46,DOGE,0,0,0,Valentino Rossi,0,0,cluster_4,,,,,,,,,,
vanessaluha,LINK,0,0,0,💘💘 VANEY LUHA 💘💘,0,0,cluster_4,,,,,,,,,,
vking1211,LINK,0,0,0,vers_king1211,0,0,cluster_4,,,,,,,,,,
woohyundaily,LINK,0,0,0,WOOHYUN DAILY,0,0,cluster_4,,,,,,,,,,
xonibunnyx,ETH,0,0,0,𝔁𝕺𝖓𝖎𝕭𝖚𝖓𝖓𝖞𝔁,0,0,cluster_4,,,,,,,,,,
yuri_kariweb,BTC,161,999,834,Jack _Lee_XRP,0,126,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9525632858276367,0.2859148681163788,5.041194438934326
zgwyipaiyisheng,BTC,3,41,180,一派一生,0,99,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.575378954410553,0.15075795352458954,6.406480312347412
0burnt0,ETH,0,0,0,burnt,0,0,cluster_4,,,,,,,,,,
1mahmutib,BTC,1,14,8,Mahmut İbrahim Sevgi,0,14,cluster_4,1.0,3.0,2.0,2.0,4.0,4.0,-0.5,0.749456524848938,0.243919238448143,8.79468822479248
7zainn,BTC,10,153,4702,zain,1,87,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0484868586063385,0.38960450887680054,6.186233997344971
_crypto_dream,BTC,2595,1556,2447,Crypto Dream,32,46,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
acrossthecurve,BTC,6566,62656,129,@AcrossTheCurve,320,796,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.47740501165390015,0.24294818937778473,6.8636345863342285
adnanas91457661,BTC,994,4206,4014,MALIK ADNAN PMLN,1,2714,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3625563979148865,0.18610315024852753,4.221053600311279
aheli1108,BTC,0,0,0,Aheli Raychaudhuri,0,0,cluster_4,,,,,,,,,,
alfredbeshel,BTC,66,2154,1903,Alfred Beshel,0,594,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027
anshil_da,BTC,0,0,0,Anshul Bansal,0,0,cluster_4,6.0,6.0,2.0,1.0,3.0,12.0,0.0,0.6348930944999059,0.15599837650855383,6.179847717285156
ardaert1,BTC,5,1075,2044,leo,0,25,cluster_4,4.0,4.0,1.0,1.0,2.0,8.0,0.0,0.6193913817405701,0.19547026976943016,8.35593831539154
arriatecolorao,SOL,0,0,0,Arriate colorao ۞,0,0,cluster_4,,,,,,,,,,
