id,twitter_query,followers_count,statuses_count,favourites_count,name,listed_count,friends_count,cluster
fersantanita,SOL,7380,6133,18265,Su Alteza Inventadisima,87,368,cluster_0
foxmagenta,LINK,0,0,0,Magenta Fox,0,0,cluster_0
frht_krdnz,SOL,74,2507,1212,Ferhat Karadeniz,0,1070,cluster_0
funominalle,ETH,0,0,0,Flying Crypto Cat,0,0,cluster_0
gabi_cmnt,LINK,88,214625,38270,🌸Fram이랑 짧머롣 국혼함,1,135,cluster_0
gatesnbuffet,SHIB,0,1,0,Gates n' Buffet,0,1,cluster_0
gemechisejeta,ETH,0,0,0,Gemechis Ejeta,0,0,cluster_0
geni62385142,LINK,1,142,23,Geni,0,46,cluster_0
genio3genio,SHIB,12,328,135,Joel Genio,1,140,cluster_0
geologistscat,LINK,916,2595,9660,CatWithGeologists,8,1082,cluster_0
gey,SOL,0,0,0,eli,0,0,cluster_0
gginaris,LINK,193,4486,10409,emon lusk,2,861,cluster_0
giftsengraved,LINK,2185,8441,8081,Personalisedsilver,15,2470,cluster_0
goodtimesgvibe,LINK,94,6874,4386,goodtimegoodvibe,1,155,cluster_0
grace_kozo,LINK,421,125279,273126,ᴮᴱGrace⁷,1,907,cluster_0
guasiapasih16,LINK,1339,20169,9023,Ridwan Umar,1,4147,cluster_0
hajinegesso,ETH2,1089,32516,29282,Haji Negesso,1,631,cluster_0
hanaayeagerr,LINK,8,517,2059,Hana yeager,0,118,cluster_0
hani_perez,LINK,143,9478,21915,✨𝒴𝑜𝓊𝓃𝓀𝒾✨,0,473,cluster_0
heenaidcityx,SHIB,49,15423,6682,Heenaid,0,2871,cluster_0
hikayyxtt,SHIB,172,957,3061,Cabal,0,748,cluster_0
hina__1213__,LINK,90,4184,5476,ひな🚀🌏@てすと,8,196,cluster_0
hotmanahan3,DOGE,68,2659,1897,Emi Roito S,1,1104,cluster_0
hpplui,SOL,0,148,58,jiaaa,0,5,cluster_0
i_recker,LINK,319,17483,69412,Inge Ewinger-Recker ⚫️⚫️🔥,1,750,cluster_0
iamabsinthe,LINK,0,0,0,iamabsinthe | NANOPASS,0,0,cluster_0
iamadmiralkhan,BTC,0,0,0,My Name is KHAN🤡🇳🇬🇮🇳,0,0,cluster_0
iamsushil006,SOL,105,4646,8805,SUSHIL YADAV #BSC 🎏,1,2079,cluster_0
ice077,SHIB,846,3200,6264,ICE077,5,845,cluster_0
ilyastahir9,SOL,472,5667,16516,Palo Alto,3,1010,cluster_0
iriniek19,SOL,2,113,444,anestezist,0,98,cluster_0
jaemcityxkolisi,SOL,290,40914,22436,2MONTHS NAKO WALANG PANALO BAKA NAMAN @PICKNAVA,2,3584,cluster_0
jam19223014,LINK,35,3363,3429,jam,0,385,cluster_0
jaquikrai,SOL,0,0,0,jaqui krai👀😷 greta es la dueña de esta cta 😳,0,0,cluster_0
jbean2211,SOL,35,1120,643,JellyBean2211,0,357,cluster_0
jewelxo,LINK,0,0,0,Jewel / Megan 💕 Onlyfans,0,0,cluster_0
jimmykimmel,SOL,0,0,0,Jimmy Kimmel,0,0,cluster_0
jisungpwarksz,SOL,71,15004,310,matcha -free tag-,0,2314,cluster_0
jjaenocityx,SHIB,429,34127,6555,lee☻,0,4162,cluster_0
joaquinadelsur,SOL,0,0,0,Joaquina Sánchez Fernández🌛🦄 🦋,0,0,cluster_0
johnwest_jaws,LINK,17351,187858,324421,John West 🕯💙,22,11855,cluster_0
jordirodoreda3,SOL,0,0,0,Jordi Rodoreda Rosàs,0,0,cluster_0
joseph79226641,SOL,17,207,89,Joseph,0,165,cluster_0
jsoresa,ETH2,448,27169,16866,Joe_Soresa,0,172,cluster_0
juanestrada53,LINK,121,2792,7054,Juan@estrada,0,4983,cluster_0
juanman13975647,SHIB,116,4288,8071,juan manuel,1,310,cluster_0
jwhyobrienz,SOL,0,0,0,tata ;۵ 🖤🔙,0,0,cluster_0
kaathisma,LINK,0,0,0,katisma,0,0,cluster_0
kamal_uog,LINK,655,959,1276,Kamal Khadka,3,664,cluster_0
kamiyaluv77,LINK,245,79703,237904,Cesshi 💧🔶💧,10,2254,cluster_0
kardonolimjadi,LINK,1159,1034724,183685,Kardono Limjadi,50,153,cluster_0
keekee_boy,LINK,3576,215948,340787,Babatunde,10,3567,cluster_0
kessenny,SHIB,14,33,3,Anthony   Owolo,0,291,cluster_0
khanhoonmain,LINK,184,18050,30905,فوزان,0,364,cluster_0
kimetsumo,LINK,2,32,31,kimetsumo,0,26,cluster_0
king_keeno_1,LINK,1106,34147,5685,King,4,571,cluster_0
kirethekitsune,LINK,187,2389,4256,♀️ kira the maid goo ♀️,0,3999,cluster_0
kittylovemeows,LINK,161,6137,18624,Kitty 💜,0,431,cluster_0
kom_dit,LINK,2,2,8,Dit Kom,0,55,cluster_0
koronesuki__,LINK,49,7391,16867,える・日本ネキ🥐,4,264,cluster_0
kozurre,SOL,3,5,6,CryptoMassacre,0,47,cluster_0
kufre__ephraim,SOL,0,0,0,Kufre Ephraim,0,0,cluster_0
kundhannaveen,LINK,214,7353,4384,KpKarupu,0,338,cluster_0
laichungying,ETH,0,0,0,Chung Ying Lai,0,0,cluster_0
lbxuxgjg87uv2ue,SOL,44,415,267,ドエロキティ,4,89,cluster_0
lewisjah01,SOL,40,916,756,Goodnews udoh,1,864,cluster_0
link_fantasista,LINK,131,9624,12172,たちばな,1,153,cluster_0
lowkeyl97136123,SHIB,55,693,1478,Doris Johnson,0,115,cluster_0
lskchan_eth,ETH,75,362,678,@JPEGChan,1,286,cluster_0
luc_ky786,SHIB,25,7995,5121,🍀Amir Nazir🍀,0,1570,cluster_0
luckyriegoooo,SHIB,75,56799,9021,eri | free tag,1,4962,cluster_0
ma_junpei,LINK,178,8821,21287,MA【純平】,11,607,cluster_0
malditasea15,LINK,203,1391,14714,maldita sea!,0,4249,cluster_0
mandakshk,SHIB,0,59,8,MANDAKSH KUMAR,0,26,cluster_0
manys91,SOL,205,24694,45411,Pam Parnold 🤡 #DarnoldOut,1,1064,cluster_0
maryadaramoye,SOL,25,460,345,Mary_kizz,0,308,cluster_0
masoudn35301947,LINK,0,91,97,masoud naderi,0,100,cluster_0
mayokys2013,SOL,706,28462,93096,abrilymayo,4,373,cluster_0
mdjibon36245293,SOL,12,999,347,Md Jibon,1,255,cluster_0
meldeobi,LINK,238,10495,13265,Mel,0,670,cluster_0
melvindes7,LINK,0,5,2,Chukwuemeka Joseph,0,19,cluster_0
migueln68796730,SHIB,4,174,211,Miguel Ángel López,0,100,cluster_0
mikelol33189477,LINK,173,10855,21646,mike_lol,0,3820,cluster_0
minadaaddison,LINK,1604,9255,4642,bia da isa,33,979,cluster_0
monir35326780,SHIB,153,5620,4769,zhumapilay 巴魯查🅩☀️,0,1574,cluster_0
mpja11031992,DOGE,2,419,415,M.P.J.A,1,31,cluster_0
mpx_trader,BTC,0,0,0,Mandi,0,0,cluster_0
mrdfifth,LINK,16,50015,1272,вℓєѕѕ |||,0,691,cluster_0
nandoconejolira,LINK,317,21325,707,Nando Lira,15,482,cluster_0
nanichainlink,DOGE,356,3255,3403,Nani 🔺🐉🧠,2,362,cluster_0
naomi__mok,SOL,778,32519,87991,Naomí,0,762,cluster_0
naturesbeautybb,LINK,9671,162736,269487,🌿NaturesBeautybyBella🌿,122,2442,cluster_0
ndisarmed,LINK,109,4,586,disarmed,0,107,cluster_0
necrostreams,LINK,2930,22927,31292,Necro / Josh,20,620,cluster_0
neha731123,SOL,79,102,63,Neha,0,111,cluster_0
nenginengistan1,LINK,1887,123350,111488,BettyK🗡️🗡️,1,1857,cluster_0
nguyencongdu123,LINK,39,2921,3519,cong nguyen,0,858,cluster_0
ninety5k,LINK,10,260,1986,Nines,0,108,cluster_0
niyonkuruchri20,LINK,1,38,32,Niyonkuru Christophe,0,77,cluster_0
noalospoliticos,SOL,0,0,0,Carlos H. Bruch 🇸🇻,0,0,cluster_0
not_pc_rn,SOL,1556,15505,36238,NOT PC RN 🎩🎩💛🖤,1,1298,cluster_0
nullbloom,LINK,1289,1833,34932,(null):,9,1288,cluster_0
octwincity,LINK,211,28778,27682,:),1,4386,cluster_0
only_brunette,LINK,53,10515,10639,Brunette,0,120,cluster_0
orjibraic,SOL,0,0,0,ORJIBRAIC,0,0,cluster_0
orslineinvest,SHIB,780,1008,124,Orsline Investing,3,51,cluster_0
ortigatomika,LINK,310,15897,15459,OrTiGaToMiKa,1,485,cluster_0
osarpoush,LINK,12,324,738,omid sarpoush,2,45,cluster_0
otis_crypto,SHIB,50,1846,1642,Gioan86_Crypto,0,75,cluster_0
otokripto,DOGE,15,49,46,OtoKripto,0,165,cluster_0
outbreak_india,LINK,946,9473,18254,#COVID19 - Outbreak In India,2,259,cluster_0
ozbonedouga,SOL,0,0,0,オズボーン🌈充電中🌙Youtube移行中,0,0,cluster_0
pascilo1,SOL,0,0,0,Pascilo,0,0,cluster_0
peace02065118,ETH2,16,1096,788,Peace for Ethiopians 🇪🇹,0,58,cluster_0
peludoz01,SHIB,10,1509,2092,Jose,0,84,cluster_0
pencariicuann,LINK,76,4060,2477,Pencaricuan,1,1534,cluster_0
perljumuad,LINK,10,5072,14094,help_iminlove,0,192,cluster_0
pezdispensing,LINK,247,17046,77747,pezzie ,8,492,cluster_0
pgnbeli_ini_itu,SHIB,145,11932,5869,BeeWin🌴usd🌴,3,3739,cluster_0
poichanchan,LINK,0,0,0,Maha @ DTIYS Done! processing...,0,0,cluster_0
polishednails11,SHIB,29,459,1399,Polished Nails,0,121,cluster_0
poorkyp,LINK,191,529,762,El hasho,2,456,cluster_0
poortwistedme08,SOL,44,2813,2543,🇵🇭PoorTwistedMe,1,580,cluster_0
porgyp56212820,LINK,11,228,456,Tee,0,345,cluster_0
prairiejyc3713,SOL,168,1172,806,prairie is manifesting ❁ೃೀ ³¹⁷³,0,563,cluster_0
prasaddakk,LINK,11,3500,61,เหนื่อยใจกับปลา…,0,977,cluster_0
radenkoko12,LINK,61,30572,24448,Koko,0,260,cluster_0
rahssam,LINK,449,55322,5134,ur bby yoda,1,354,cluster_0
raoulloe1,LINK,3,98,1057,Galley,0,191,cluster_0
reallolmayo,SOL,390,667,267,lolmayo,0,619,cluster_0
reverb27177578,SHIB,15,776,1693,Shib Trooper 99,0,77,cluster_0
ricky_xpuppy,LINK,65,1635,5026,Ricky,2,1480,cluster_0
ritaaala_,LINK,446,4543,121,rit,3,344,cluster_0
rmc2016,SOL,0,0,0,Gaz Oldskool,0,0,cluster_0
rociosuarez__,SOL,0,0,0,Rocío,0,0,cluster_0
rodgers_cfc,LINK,257,3401,2071,Stewart,0,965,cluster_0
rodvalenciag,LINK,2389,113048,21218,Rodrigo Valencia,36,1890,cluster_0
rohanjadhav96,SOL,0,0,0,Rohan Jadhav,0,0,cluster_0
roshanmadhav4,LINK,775,117543,62963,roshan madhav,68,3081,cluster_0
rosiesareriego,DOGE,79,56402,8169,senpai its me,2,1612,cluster_0
s_durans,LINK,124,4158,27607,Süleyman Duran,0,748,cluster_0
sadebaeza,SOL,1686,110741,72127,SBTV,11,1862,cluster_0
saeedheydari_,LINK,6,2127,1140,Saeed,0,786,cluster_0
saharaprasend,SHIB,11,353,1196,Sahara Prasend,0,107,cluster_0
sajjadakbarzad3,SHIB,49,7795,2823,Sajjad Akbarzadeh,2,81,cluster_0
sapkal_shrirang,LINK,12,2615,1829,Deepak Shrirang Sapkal,0,261,cluster_0
scoutified,LINK,160,6014,24269,🎃Cam👻,3,226,cluster_0
seandil83813802,SOL,151,992,1283,Sean,2,472,cluster_0
seokie_cute,LINK,447,14296,36586,✩•̩̩͙𝘒𝘢𝘳𝘦𝘯𝘤𝘪𝘵𝘢⁷ .*⛄🎄-OST: Christmas Tree,1,1985,cluster_0
shetheycuh,LINK,380,14274,20986,venus,0,288,cluster_0
shibboy3,SHIB,115,2229,3401,FEW. UNDERSTAND MEME 🤟🥸🐕,0,461,cluster_0
shoaib52999937,SOL,0,0,0,Shoaib,0,0,cluster_0
shrewsburyjack,LINK,96,3236,2774,🦢BubblesFTT🦢,2,493,cluster_0
sininilionidas,LINK,3,44,20,Lionidassinini,0,73,cluster_0
slick420,SOL,721,12887,7823,Slick,2,4993,cluster_0
slipp3000,LINK,491,7654,11414,Shaun Gordon,0,1426,cluster_0
smikhyz,SOL,29,233,363,SmiKhyz 🇧🇪,0,176,cluster_0
sol_naciente___,SOL,173,6137,21664,たっちゃん,0,383,cluster_0
solana_ai,SOL,7273,1,0,SOLANA Airdrop,1,0,cluster_0
sologripp,LINK,146,2554,1430,gay,2,160,cluster_0
sonofshibfamily,SHIB,256,16465,12081,The Son Of Shib Family ❤,0,496,cluster_0
special_milli,SOL,260,2518,2037,SheyM😍,1,1021,cluster_0
squidzillaz0e,SOL,1415,8946,8165,MANDOXsquid,3,3877,cluster_0
srinivasagv7,LINK,0,12,0,SRINIVASA GV,0,0,cluster_0
sritamyis_03,SHIB,2204,29704,23723,November BigWin____srtmys🌿 🎶 #6️⃣5️⃣🎹 🎶,1,4128,cluster_0
stacymo92065838,LINK,9,8918,5025,Stacy Moore,0,176,cluster_0
strawberrae23,SHIB,51,14585,4436,🍀✨RaeBin✨🍀 |🤞🏼Big Wins🤞🏼🍀| 📚📖🏫,0,2449,cluster_0
stunnaric,LINK,622,17606,28085,E-ROCK,2,615,cluster_0
stwarlit,SOL,149,5684,562,sha 🧚🍀,0,616,cluster_0
sugandspice01,LINK,57,2771,44101,Princess,1,48,cluster_0
tabishk19336181,LINK,1,942,409,Tabish Khan,1,337,cluster_0
thaitaemilk,LINK,114,14939,9424,taebigwin🍀 free tag,0,3055,cluster_0
theadrock13,SOL,15,2980,1850,Benjamin Jefferson,0,94,cluster_0
theecallahan,LINK,1326,625,3116,Eamon Callahan,4,1229,cluster_0
therustedpixel,ETH2,0,0,0,The Rusted Pixel,0,0,cluster_0
theseabirdgroup,LINK,6724,10194,9932,The Seabird Group,122,2347,cluster_0
thngquclm1,SHIB,30,174,4482,Thần Zeus,0,467,cluster_0
till2h,SOL,2,12,12,Till2He,0,18,cluster_0
trinhhanh14,DOGE,31,179,187,trinhhanh,1,210,cluster_0
trvsdrk1,LINK,241,15315,23605,TRÂVÎS DÊRÊK,0,822,cluster_0
ttfelipinho,LINK,0,0,0,𝓕𝓮𝓵𝓲𝓹⚜️𝓷𝓱𝓸 𝓢💎𝓾𝔃𝓪,0,0,cluster_0
tuncayozcan0307,SHIB,8,360,283,Gecmissilen,0,162,cluster_0
tunlinh14790,LINK,65,56,6,tấn lộc,4,2057,cluster_0
tyleebigwinn,SOL,216,4126,1721,Bimoli🥂,0,542,cluster_0
uber_support,LINK,670499,2189159,2551,Uber Support,565,4339,cluster_0
udowohenshaw,LINK,6,13,3,Henshaw Udowo,0,48,cluster_0
ulul_o0o,SHIB,1424,75038,26713,LULU 💜,2,4998,cluster_0
urdaneta_angulo,LINK,29,1136,2480,José Daniel,0,604,cluster_0
urjcsomos,SOL,387,4180,2060,somosurjc,8,1105,cluster_0
uygur777,DOGE,0,0,0,Gumbu77,0,0,cluster_0
venkatesh1544,SOL,26,279,163,Venkatesh,1,223,cluster_0
vitalic36,SHIB,2,9,9,Vitalic36,0,10,cluster_0
vjraj124,SHIB,0,23,8,Vjraj,0,38,cluster_0
vscnet_id,SHIB,8,80,537,vscn,0,93,cluster_0
wangzengli2,ETH2,43,323,147,一根老韭菜,1,616,cluster_0
warvamps,ETH,0,0,0,WarVamps 🤼‍♀️,0,0,cluster_0
wonderchernibb,LINK,48,4982,1711,น้อนเช่อมหัศจรรย์,0,559,cluster_0
xgjdx_shib_sait,SHIB,23,207,375,xGjDx,0,90,cluster_0
xrdoge_,DOGE,0,0,0,XRDOGE_,0,0,cluster_0
yesimcheta,LINK,22083,3050,2106,ChetaTv,47,75,cluster_0
yieldyak_,ETH2,0,0,0,Yield Yak,0,0,cluster_0
youranonriots,SOL,34876,543797,395892,Anonymous🏴🐾 ☕🍵,134,1327,cluster_0
youwonbestie,SHIB,31,10241,1226,✨ congratulations ✨,0,2594,cluster_0
zaramcdaniels,SOL,464,30507,16598,zara,3,1904,cluster_0
zarcma,LINK,3742,32078,32879,Ꮇarsson ,0,1495,cluster_0
zayhilfiger,LINK,0,0,0,Zay Hilfiger,0,0,cluster_0
zinnwemin2,SOL,363,750,532,CryptoGirl,0,661,cluster_0
zzvudf1,LINK,0,13,11,zzvudf,0,9,cluster_0
0x0lm,ETH2,0,0,0,0xEC,0,0,cluster_0
0xomniman,SOL,605,1323,1602,Omni-Man | CryptoPets Zookeeper,3,498,cluster_0
10fornite,SOL,340,27731,2776,Isabel,0,318,cluster_0
2021_nokia,LINK,0,4,4,NOKIA 2021,0,5,cluster_0
25inb,LINK,97530,29061,40,JT (0.9%) OF 75% off,172,10,cluster_0
_hacked_alias,LINK,95,208,499,hackΞd,1,222,cluster_0
_pjanicmagics,SOL,0,0,0,aydın🇪🇸,0,0,cluster_0
abbas120it,SHIB,111,1756,3655,Xrp Arch,0,396,cluster_0
abdulmo14465079,SHIB,4,1181,1107,Abdul Motaleb,0,525,cluster_0
abed1370,LINK,85,7134,3911,seda,2,2402,cluster_0
abhishe05060877,SHIB,58,4092,3975,Abhishek,0,59,cluster_0
aboood293,LINK,6438,79185,19839,عبدالله سليمان المشيقح 🇸🇦,11,1552,cluster_0
ac_stingraysfb,LINK,0,0,0,𝐀𝐂𝐇𝐒 𝐒𝐭𝐢𝐧𝐠𝐫𝐚𝐲𝐬 𝐅𝐨𝐨𝐭𝐛𝐚𝐥𝐥,0,0,cluster_0
adamfaiyaz196,LINK,1,142,142,Adam Faiyaz,0,7,cluster_0
agoezthpatoding,SOL,196,1462,1088,Nickel Miner @RichQUACK,1,399,cluster_0
ahmedje40315774,LINK,6,774,498,Ahmed Jehad,0,451,cluster_0
airdrophuntr_,DOGE,5,998,531,Barış Keskin,0,293,cluster_0
akashahamed90,LINK,5,338,264,Akash Ahamed,0,279,cluster_0
akinade2028,SOL,0,0,0,Aremu Moses Oluwaferanmi (Mosco),0,0,cluster_0
aksungur_ilmiha,SHIB,8,34,400,İlmiha,0,244,cluster_0
alexa_alexa____,SHIB,1172,13045,14940,Alexa🦚,2,478,cluster_0
ali45859080,LINK,0,25,19,Ali,0,21,cluster_0
amirarsalan_sha,SHIB,90,4591,4027,amir hasan nasiri,3,1485,cluster_0
anastasiaashley,ETH2,0,0,0,Anastasia Ashley,0,0,cluster_0
andreporcorei,SOL,938,15679,67668,Andrezão 🇳🇬 - Por El Milagro de Montevidéu,3,956,cluster_0
annyeongpeekabu,LINK,257,16215,15631,ROCK WITH U,0,334,cluster_0
anselmorovk,LINK,108,3278,10398,Anselmo Rock,0,2509,cluster_0
antipelicanos,SOL,427,21744,22770,kat ☆‧₊˚,1,567,cluster_0
antoniojsegovia,SHIB,0,0,0,Antonio Segovia,0,0,cluster_0
apollodao,SOL,0,0,0,Apollo DAO 🌖,0,0,cluster_0
asaessential,LINK,474,7589,17301,Asa,1,1137,cluster_0
ayarlasouzaa_,LINK,83190,7649,5561,Ayarla Souza,57,886,cluster_0
ayaylaoglu57,DOGE,8,24,33,Kadir yayla,0,166,cluster_0
azeemmohammed57,SHIB,58,3314,4659,Mohammed Azeem,1,353,cluster_0
barbosam2010,LINK,680,36324,104000,Barbosa,4,4997,cluster_0
batatafrites,LINK,366,10645,1372,Love the Beyhive 🔱,0,330,cluster_0
bayuakbarprata2,SOL,4,177,113,Bayu Akbar Pratama,0,105,cluster_0
bell26571,LINK,0,528,2186,Bell2657,0,16,cluster_0
bellissa0826,LINK,104,433,561,다용(시험 2일뒤라 자주 못들어왕..),0,126,cluster_0
berlinn00,LINK,79,718,782,berlinn00,1,83,cluster_0
besiktasvekili,SOL,1832,30451,67433,Sabun terzic,2,1356,cluster_0
blue6black,LINK,0,0,0,PulseGawd,0,0,cluster_0
bluebird20,LINK,903,22432,21476,Paul Davies #PATH,0,2309,cluster_0
bobgearing,ETH2,1496,6001,3520,bobgearing.eth,98,1141,cluster_0
bokoloma,ETH2,450,5444,2268,Bereket Bekiy,1,3868,cluster_0
bolbisol,SOL,238,784,2188,Bolbi Man,1,639,cluster_0
boss91670463,SOL,10,1564,717,Boss,1,451,cluster_0
botforcalzona,LINK,207,29330,21752,Calzona Bot,0,0,cluster_0
bs2416,LINK,711,57020,120533,Bs24,3,4991,cluster_0
canpolat0662,SHIB,27,9743,5431,Canpolat,0,3134,cluster_0
captainkim25,LINK,132,948,1412,조슈아,0,375,cluster_0
carolepaley,LINK,0,0,0,Carole Paley,0,0,cluster_0
catacorttez_,SOL,129,2065,540,Negra,0,157,cluster_0
catvisionary1,LINK,9,135,217,VisionaryCat,0,243,cluster_0
cdl26,SOL,6,127,14,Leonidas,0,85,cluster_0
ch3rryb00_,SOL,1320,28688,38500,✩l a l a✩,4,1239,cluster_0
chandau76,SHIB,190,3028,1032,CP,9,740,cluster_0
chelseaba1996,LINK,35863,39510,34742,Chelsea- FREE SEX TAPE WHEN YOU SUB,48,1671,cluster_0
chethan09048607,LINK,1,109,26,Chethan G,0,96,cluster_0
cholidsnake,SHIB,433,79720,74074,Eduardo Veldi,38,4977,cluster_0
chvezjunior3,SOL,33,675,960,Chávez junior,0,58,cluster_0
conseil_constit,SOL,0,0,0,Conseil constit,0,0,cluster_0
craiger2727,DOGE,5,16,8,Fishing,0,70,cluster_0
crisandres1994,LINK,126,34404,84548,Cristobal Nuñez 🌳,0,1237,cluster_0
crypto_lordos,SHIB,277,3623,2497,Scam protection,0,38,cluster_0
cryptohype1989,SHIB,30,588,329,CryptoHype,0,189,cluster_0
cryptou76205807,SHIB,265,590,1557,Smithins Crypto,0,966,cluster_0
cstulce,SHIB,41,1202,1241,yeet,0,68,cluster_0
curlyreeci,LINK,527,11276,17283,reeci 🧙🏻‍♀️- Brilliant Chaos by Reeci,2,542,cluster_0
cymaronet,SOL,425,296317,8307,P cymaronet,206,316,cluster_0
d3cst3r21,LINK,0,4,33,D3CST3R21,0,73,cluster_0
dai45b,SHIB,8,7,4,dai,0,24,cluster_0
danatar54,SOL,9,91,39,Danatar,0,51,cluster_0
ddamaraaa,SHIB,11,705,534,Damn! D,0,83,cluster_0
dduhi_rv,DOGE,198,29059,56000,"missing yurina, cai bing, may",2,2072,cluster_0
deborahzhu15,SHIB,266,4346,5074,CRYPTO_VENTURES.,1,1055,cluster_0
decimo39,SOL,16,87,118,decimo,0,103,cluster_0
dh_yh_,LINK,3,9138,20399,あ,0,82,cluster_0
dianakitson,LINK,120,15785,24090,Diana Kitson,2,322,cluster_0
direk_jahdedios,LINK,1510,90074,60788,keilyn,6,966,cluster_0
divyach82572998,SOL,0,0,0,divya choudhary. bit,0,0,cluster_0
donajee,LINK,11,807,602,donaje,1,434,cluster_0
draco864,LINK,196,4823,17100,draco_86,2,2280,cluster_0
dreamofshared,SOL,4,106,22,jamie a,0,250,cluster_0
drshtm,LINK,2,41,51,مصطفی درشت,0,30,cluster_0
duke_eth_,DOGE,0,0,0,Duke.eth,0,0,cluster_0
dwisufee,SHIB,26,8329,6683,Dwi,0,1865,cluster_0
eismltfndm,LINK,1733,34270,58830,Ella 🌸,12,166,cluster_0
en_hypenloml,SHIB,71,31968,10010,alessussh ⛈️ ia,0,5000,cluster_0
energinorge,SOL,0,0,0,Energi Norge,0,0,cluster_0
enhajaemcityx,SOL,64,26475,6054,Precy,1,4331,cluster_0
ethio_norwagian,ETH2,3096,35862,22,Ethio-Nordic Network,2,5000,cluster_0
felixccia,SHIB,8072,155671,40835,FELIX,5,8420,cluster_0
fellincubus,LINK,22,905,1730,FellIncubus,0,207,cluster_0
flokirichmoon,BTC,0,0,0,Floki Rich Moon 💎,0,0,cluster_0
fren865,LINK,890,1512,3798,LinkFren#865,9,639,cluster_0
fructiferaa,SHIB,15,5013,1541,Minori💸,0,1658,cluster_0
futuristmirror,SOL,14,369,463,FuturistMirror.eth,0,326,cluster_0
gachetcedric,SOL,3,89,108,Cédric Gachet,1,45,cluster_0
gay_boy_58,LINK,94,672,5177,LGTBQ,0,528,cluster_0
giegerhr,SHIB,36,1388,3452,obe-wan-shib-nobe,1,36,cluster_0
glysvktr,SOL,14,586,274,glys vktr,1,146,cluster_0
grantscheam,LINK,0,0,0,Grantscherm,0,0,cluster_0
guenni_el,SHIB,67,1145,7640,Aziz gn,0,450,cluster_0
heatarenacanada,LINK,3169,4968,6040,W I L L,10,599,cluster_0
hevpho,SHIB,2,201,457,Pho Hev,1,13,cluster_0
hindustanihuu,LINK,442,5291,6648,HindustaniHu #StayHomeStaySafe,0,553,cluster_0
hollyghan,SOL,1248,2216,6355,H◎llyghan,4,1257,cluster_0
hollymayvair,SOL,314,19732,10556,holly,3,1755,cluster_0
hor1zon_project,ETH2,0,0,0,Hor1zon Project,0,0,cluster_0
howcuteiii,LINK,6,1158,1249,howcuteiii,0,168,cluster_0
hsyndirek,SHIB,91,64,265,Hüseyin Direk,1,224,cluster_0
hunain4g,SOL,423,2566,11030,OnionMotu,1,2032,cluster_0
hunhlm43312718,SHIB,14,615,2330,Huỳnh Lâm,0,107,cluster_0
ifyou_thing,LINK,913,62366,207415,WFKATAᵛ,4,1232,cluster_0
ihemetochukwu,SHIB,0,0,0,Tochi,0,0,cluster_0
im_dimneo,ETH,0,0,0,Dimitris Neocleous Ⓥ VeChain,0,0,cluster_0
inginbigwinya,SHIB,115,19693,13768,oktoberwin,1,3866,cluster_0
iseokth,LINK,0,0,0,ؘ,0,0,cluster_0
itohowopeter4,SHIB,139,2433,1162,Itohowo Peter,0,991,cluster_0
its_rishie_offl,LINK,167,36660,46847,Rîshïé Çôùmârë 💙💙,0,977,cluster_0
itsabdul_malik,LINK,1494,9413,8515,Abdulmalik,2,1651,cluster_0
ivyreset,SHIB,3,512,191,ivyreset🧃// arat lonta,0,243,cluster_0
jargonaught,LINK,0,0,0,🗣️Free Palestine!,0,0,cluster_0
jasonmhurt,SHIB,1,308,282,Vegeta Sama,0,24,cluster_0
jcampbell_05,ETH2,0,0,0,James Campbell,0,0,cluster_0
jettad11,SHIB,26,987,1462,ShIbA1102,0,36,cluster_0
jgzgurl24,LINK,633,197145,150,JMB 🇺🇲,33,929,cluster_0
jjartez,LINK,471,1946,1804,J. J. Artez,0,568,cluster_0
juishdog,LINK,33,59,182,Josh Horowitz,1,56,cluster_0
jun_berrys,LINK,8267,1196,3206,Jun berrys,38,57,cluster_0
jvngvvon,LINK,102,23328,13545,🥚🐣ᴮᴱ⁷(っ◔◡◔)っ⋆✩𝕁𝕒𝕟𝕟𝕒𝕥 ᴱⁿ⁻🍀🌟 🐯🐱,1,4270,cluster_0
kaelyopsia,SOL,33,464,3279,jo,0,333,cluster_0
karakter_15,SHIB,18,833,4470,X1Y2Z3,0,217,cluster_0
keiinciberuang,LINK,26,4600,4349,9,0,115,cluster_0
kendalrusell,LINK,62,85,168,Kᴇɴᴅᴀʟ Rᴜsᴇʟʟ,3,36,cluster_0
khahan69851981,SHIB,44,1281,1274,Kha Han,0,111,cluster_0
kitchendo2,SOL,20,649,1012,kitchend◎,0,222,cluster_0
koonejito5,LINK,50,729,6294,ale •|ᴶⁱᵐⁱⁿ ᵈᵃʸ,0,149,cluster_0
kssteth,SOL,24,138,362,ksst.eth,0,66,cluster_0
kvinaykumar4200,SOL,183,2374,1270,Vinay,3,1381,cluster_0
kwonkr88,SHIB,59,28654,7687,kyu,0,4913,cluster_0
lagmanedgar,DOGE,38,928,2293,New Guy on Crypto,0,374,cluster_0
latif10681687,SOL,63,3731,2096,Latif,3,1676,cluster_0
lcnolwenn,LINK,1,110,137,شُـروق,0,355,cluster_0
leeperfusionist,SOL,97,742,978,Lee C,2,271,cluster_0
leo61801142,SOL,14,195,127,ImaDoggo,0,164,cluster_0
